id,address,city,state,zip,newzip,ziplat,ziplon,zip_geo_city,zip_status,lat,lon,time
181,10444 INDEPENDENCE AVENUE,CHATSWORTH,CA,91311-2336,91311,34.3,-118.6,Chatsworth,ZIP5_uszipcode,34.260279,-118.590188,2020-08-20 21:58:58.128928
182,11100 HORTENSE STREET,N HOLLYWOOD,CA,91602-1720,91602,34.15,-118.37,North Hollywood,ZIP5_uszipcode,34.15422,-118.372456,2020-08-20 21:58:58.351935
183,830 LORING AVENUE,CROCKETT,CA,94525-1104,94525,38.03,-122.19,Crockett,ZIP5_uszipcode,38.056134,-122.218749,2020-08-20 21:58:58.586266
184,544   N AVALON BLVD,WILMINGTON,CA,90744-5806,90744,33.78,-118.26,Wilmington,ZIP5_uszipcode,33.776922,-118.26193867,2020-08-20 21:58:58.829495
185,11611 SAN VICENTE BLVD #820,LOS ANGELES,CA,90049-6508,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.054225,-118.462634,2020-08-20 21:58:59.048214
186,930 WHITE KNOLL DRIVE #1,LOS ANGELES,CA,90012-1375,90012,34.06,-118.24,Los Angeles,ZIP5_uszipcode,34.067753,-118.247552,2020-08-20 21:58:59.313783
187,333 S ALAMEDA STREET SPACE #100,LOS ANGELES,CA,90013-1381,90013,34.05,-118.24,Los Angeles,ZIP5_uszipcode,34.045015,-118.23887,2020-08-20 21:58:59.673089
188,402 E M STREET,WILMINGTON,CA,90744-2611,90744,33.78,-118.26,Wilmington,ZIP5_uszipcode,33.788835,-118.258294,2020-08-20 21:58:59.923042
189,2093 BALMER DRIVE,LOS ANGELES,CA,90039-3047,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.098043,-118.267927,2020-08-20 21:59:00.126128
190,1743 FLORADALE AVENUE,S EL MONTE,CA,91733-3405,91733,34.05,-118.05,South El Monte,ZIP5_uszipcode,34.047692,-118.039344,2020-08-20 21:59:00.329220
191,231 W VERNON AVENUE #102,LOS ANGELES,CA,90037-2778,90037,34.0,-118.29,Los Angeles,ZIP5_uszipcode,34.004082,-118.277586,2020-08-20 21:59:00.610415
192,1629 TALMADGE STREET,LOS ANGELES,CA,90027-4555,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.100832,-118.283356,2020-08-20 21:59:00.922859
193,3643 S 7TH STREET,PHOENIX,CA,85040-1130,85040,33.41,-112.03,Phoenix,ZIP5_uszipcode,33.41229667,-112.06421,2020-08-20 21:59:01.157182
194,1355 E 114TH STREET #906,LOS ANGELES,CA,90059-1700,90059,33.92,-118.25,Los Angeles,ZIP5_uszipcode,33.93130667,-118.25012667,2020-08-20 21:59:01.454003
195,13501 WINGO STREET,ARLETA,CA,91331-5636,91331,34.26,-118.42,Pacoima,ZIP5_uszipcode,34.239935,-118.427254,2020-08-20 21:59:01.657090
196,6550 CAMELLIA AVENUE,NORTH HOLLYWOOD,CA,91606-2613,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.19002667,-118.38217,2020-08-20 21:59:01.969541
197,1713 E VERNON AVENUE #106,LOS ANGELES,CA,90058-1729,90058,34.0,-118.21,Los Angeles,ZIP5_uszipcode,34.004318,-118.242271,2020-08-20 21:59:02.344464
198,310 N HOOVER STREET,LOS ANGELES,CA,90004-3614,90004,34.08,-118.31,Los Angeles,ZIP5_uszipcode,34.07702667,-118.284212,2020-08-20 21:59:02.610036
199,7524 S WESTERN AVENUE,LOS ANGELES,CA,90047-2429,90047,33.95,-118.31,Los Angeles,ZIP5_uszipcode,33.971117,-118.308783,2020-08-20 21:59:02.891231
200,885 CONGRESSIONAL ROAD,SIMI VALLEY,CA,93065-6617,93065,34.27,-118.79,Simi Valley,ZIP5_uszipcode,34.248389,-118.819,2020-08-20 21:59:03.156813
201,1625 SCHRADER BLVD,LOS ANGELES,CA,90028-6213,90028,34.1,-118.33,Los Angeles,ZIP5_uszipcode,34.100572,-118.332737,2020-08-20 21:59:03.359893
202,7630 POMELO DRIVE,WEST HILLS,CA,91304-5351,91304,34.23,-118.63,Canoga Park,ZIP5_uszipcode,34.208707,-118.639061,2020-08-20 21:59:03.547356
203,3635 ARTESIA BLVD #125,TORRANCE,CA,90504-3374,90504,33.87,-118.33,Torrance,ZIP5_uszipcode,33.873524,-118.336105,2020-08-20 21:59:03.797311
204,8929 HOLLY PLACE,LOS ANGELES,CA,90046-1835,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.109706,-118.388635,2020-08-20 21:59:04.031641
205,18137 ROSITA STREET,TARZANA,CA,91356-4625,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.157074,-118.52852,2020-08-20 21:59:04.297216
206,1572 W 49TH STREET,LOS ANGELES,CA,90062-2410,90062,34.0,-118.31,Los Angeles,ZIP5_uszipcode,33.998907,-118.305882,2020-08-20 21:59:04.515925
207,8902 WOODMAN AVENUE,ARLETA,CA,91331-6401,91331,34.26,-118.42,Pacoima,ZIP5_uszipcode,34.231555,-118.437166,2020-08-20 21:59:04.859610
208,1316 N BUENA VISTA STREET APARTMENT #A,BURBANK,CA,91505-1929,91505,34.18,-118.35,Burbank,ZIP5_uszipcode,34.179955,-118.338047,2020-08-20 21:59:05.125187
209,2460 ANSELMO DRIVE,CORONA,CA,92879-8089,92879,33.88,-117.53,Corona,ZIP5_uszipcode,33.8871418,-117.5121948,2020-08-20 21:59:05.375138
210,21334 MULHOLLAND DRIVE,WOODLAND HILLS,CA,91364-5934,91364,34.15,-118.6,Woodland Hills,ZIP5_uszipcode,34.143929,-118.598402,2020-08-20 21:59:05.593847
211,13351 CUMPSTON STREET,SHERMAN OAKS,CA,91401-5350,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.169742,-118.424292,2020-08-20 21:59:05.812556
212,7327 MELROSE AVENUE,LOS ANGELES,CA,90046-7512,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.083734,-118.349657,2020-08-20 21:59:06.062509
213,18925 VOSE STREET,RESEDA,CA,91335-3934,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.198598,-118.545678,2020-08-20 21:59:06.296838
214,14650 PARTHENIA STREET #C6,PANORAMA CITY,CA,91402-,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.227485,-118.452526,2020-08-20 21:59:06.562415
215,2975 WILSHIRE BLVD #550,LOS ANGELES,CA,90010-1163,90010,34.06,-118.3,Los Angeles,ZIP5_uszipcode,34.062246,-118.286775,2020-08-20 21:59:06.859231
216,7300 MEDICAL CENTER DRIVE,WEST HILLS,CA,91307-1902,91307,34.2,-118.69,West Hills,ZIP5_uszipcode,34.202931,-118.628789,2020-08-20 21:59:07.062318
217,4010 LOS FELIZ BLVD,LOS ANGELES,CA,90027-2359,90027,34.13,-118.29,Los Angeles,ZIP5_uszipcode,34.112888,-118.279664,2020-08-20 21:59:07.343517
218,6552   BUFFALO AVENUE,VAN NUYS,CA,91401-1703,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.189864,-118.429837,2020-08-20 21:59:07.609090
219,3161 E 12TH STREET,LOS ANGELES,CA,90023-3615,90023,34.02,-118.2,Los Angeles,ZIP5_uszipcode,34.018627,-118.211229,2020-08-20 21:59:07.893642
220,3008 TYBURN STREET,LOS ANGELES,CA,90039-2158,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.112858,-118.261107,2020-08-20 21:59:08.099104
221,13240 CHANDLER BLVD,SHERMAN OAKS,CA,91401-6018,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.167995,-118.421595,2020-08-20 21:59:08.386346
222,17522 BLACKHAWK STREET,GRANADA HILLS,CA,91344-6038,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.25838,-118.516357,2020-08-20 21:59:08.601784
223,12401 DEBBY STREET,N HOLLYWOOD,CA,91606-3106,91606,34.19,-118.39,North Hollywood,ZIP5_uszipcode,34.184239,-118.403157,2020-08-20 21:59:08.782756
224,1457 FRANKLIN STREET,SANTA MONICA,CA,90404-2610,90404,34.03,-118.47,Santa Monica,ZIP5_uszipcode,34.036816,-118.467041,2020-08-20 21:59:09.017084
225,11944 VALERIO STREET,N HOLLYWOOD,CA,91605-3734,91605,34.21,-118.4,North Hollywood,ZIP5_uszipcode,34.204369,-118.393899,2020-08-20 21:59:09.313905
226,9739 PALI AVENUE,TUJUNGA,CA,91042-2936,91042,34.3,-118.2,Tujunga,ZIP5_uszipcode,34.24431,-118.270274,2020-08-20 21:59:09.548235
227,6200 MARYLAND DRIVE,LOS ANGELES,CA,90048-4738,90048,34.07,-118.38,Los Angeles,ZIP5_uszipcode,34.066545,-118.363236,2020-08-20 21:59:09.813810
228,9225 CEDROS AVENUE #B,PANORAMA CITY,CA,91402-1235,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.237694,-118.454248,2020-08-20 21:59:10.063763
229,7240 CORBIN AVENUE #41,RESEDA,CA,91335-3492,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.20213217,-118.56176517,2020-08-20 21:59:10.266852
230,2818 HACKETT AVENUE,LONG BEACH,CA,90815-1548,90815,33.8,-118.11,Long Beach,ZIP5_uszipcode,33.807493,-118.10671,2020-08-20 21:59:10.501181
231,12510 SANFORD STREET,LOS ANGELES,CA,90066-6935,90066,34.0,-118.43,Los Angeles,ZIP5_uszipcode,33.983963,-118.416883,2020-08-20 21:59:10.782378
232,427 WALL STREET,LOS ANGELES,CA,90013-1516,90013,34.05,-118.24,Los Angeles,ZIP5_uszipcode,34.04528833,-118.24507833,2020-08-20 21:59:11.094818
233,11921 HART STREET #1,NORTH HOLLYWOOD,CA,91605-5780,91605,34.21,-118.4,North Hollywood,ZIP5_uszipcode,34.19780933,-118.39282167,2020-08-20 21:59:11.313528
234,4 TESSENEER DRIVE,HIGHLAND HEIGHTS,CA,41076-9167,41076,39.01,-84.44,Newport,ZIP5_uszipcode,39.043366,-84.462002,2020-08-20 21:59:11.547857
235,11747 LA MAIDA STREET,N HOLLYWOOD,CA,91607-3225,91607,34.16,-118.4,Valley Village,ZIP5_uszipcode,34.158848,-118.389328,2020-08-20 21:59:11.829058
236,18201 KINZIE STREET,NORTHRIDGE,CA,91325-1703,91325,34.23,-118.52,Northridge,ZIP5_uszipcode,34.248449,-118.52962,2020-08-20 21:59:12.079007
237,21027 COHASSET STREET,CANOGA PARK,CA,91303-1422,91303,34.2,-118.6,Canoga Park,ZIP5_uszipcode,34.206744,-118.591638,2020-08-20 21:59:12.328959
238,15464 ROXFORD STREET,SYLMAR,CA,91342-1261,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.313737,-118.46828,2020-08-20 21:59:12.610159
239,17150 VOSE STREET,VAN NUYS,CA,91406-3630,91406,34.2,-118.49,Van Nuys,ZIP5_uszipcode,34.19822,-118.507368,2020-08-20 21:59:12.875733
240,11661 SAN VICENTE BLVD #500,LOS ANGELES,CA,90049-5113,90049,34.09,-118.5,Los Angeles,ZIP5_uszipcode,34.054291,-118.464368,2020-08-20 21:59:13.141308
241,1360 W 6TH STREET,SAN PEDRO,CA,90732-3514,90732,33.74,-118.32,San Pedro,ZIP5_uszipcode,33.739268,-118.30751,2020-08-20 21:59:13.406882
242,7220 WOODMAN AVENUE UNIT #104,VAN NUYS,CA,91405-2665,91405,34.2,-118.45,Van Nuys,ZIP5_uszipcode,34.201899,-118.430922,2020-08-20 21:59:13.672458
243,2231 E 2ND STREET,LONG BEACH,CA,90803-5120,90803,33.76,-118.15,Long Beach,ZIP5_uszipcode,33.766267,-118.164344,2020-08-20 21:59:14.000521
244,10307 MISSOURI AVENUE #102,LOS ANGELES,CA,90025-6968,90025,34.05,-118.44,Los Angeles,ZIP5_uszipcode,34.058042,-118.421691,2020-08-20 21:59:14.250473
245,1000 W 190TH STREET,TORRANCE,CA,90502-1040,90502,33.83,-118.29,Torrance,ZIP5_uszipcode,33.857505,-118.296255,2020-08-20 21:59:14.516047
246,5030 GAYHURST AVENUE,BALDWIN PARK,CA,91706-1812,91706,34.09,-117.97,Baldwin Park,ZIP5_uszipcode,34.104248,-117.948698,2020-08-20 21:59:14.781650
247,611 E COLORADO STREET,GLENDALE,CA,91205-1709,91205,34.13,-118.24,Glendale,ZIP5_uszipcode,34.14280833,-118.24789833,2020-08-20 21:59:15.094065
248,23618 DUNSMORE LANE,VALENCIA,CA,91354-2409,91354,34.46,-118.56,Valencia,ZIP5_uszipcode,34.435424,-118.549182,2020-08-20 21:59:15.312791
249,12740 SAN FERNANDO ROAD,SYLMAR,CA,91342-3728,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.301451,-118.460542,2020-08-20 21:59:15.578347
250,12224 VENTURA BLVD,STUDIO CITY,CA,91604-2518,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.142947,-118.399427,2020-08-20 21:59:15.812122
251,18545 CANTARA STREET,RESEDA,CA,91335-1228,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.219488,-118.537751,2020-08-20 21:59:16.062463
252,2950 TILDEN AVENUE,LOS ANGELES,CA,90064-4014,90064,34.04,-118.43,Los Angeles,ZIP5_uszipcode,34.028817,-118.426617,2020-08-20 21:59:16.279891
253,2065 S LA CIENEGA BLVD,LOS ANGELES,CA,90034-1607,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.038646,-118.377727,2020-08-20 21:59:16.561152
254,10201 VENICE BLVD,LOS ANGELES,CA,90034-5902,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.021797,-118.402137,2020-08-20 21:59:16.814086
255,13355 BURTON STREET,PANORAMA CITY,CA,91402-5503,91402,34.23,-118.44,Panorama City,ZIP5_uszipcode,34.220983,-118.424636,2020-08-20 21:59:17.032796
256,404 S BIXEL STREET,LOS ANGELES,CA,90017-1420,90017,34.05,-118.26,Los Angeles,ZIP5_uszipcode,34.055583,-118.259775,2020-08-20 21:59:17.329614
257,6320 CANOGA AVENUE UNIT #1400,WOODLAND HILLS,CA,91367-2562,91367,34.17,-118.62,Woodland Hills,ZIP5_uszipcode,34.185156,-118.596176,2020-08-20 21:59:17.626432
258,29984 WINDWARD DRIVE,CANYON LAKE,CA,92587-7481,92587,33.7,-117.25,Sun City,ZIP5_uszipcode,33.684278,-117.236921,2020-08-20 21:59:17.954502
259,1451 SANTA FE AVENUE,LONG BEACH,CA,90813-1249,90813,33.78,-118.2,Long Beach,ZIP5_uszipcode,33.785148,-118.215819,2020-08-20 21:59:18.188828
260,15445 VENTURA BLVD #163,SHERMAN OAKS,CA,91403-3005,91403,34.15,-118.46,Sherman Oaks,ZIP5_uszipcode,34.154873,-118.470265,2020-08-20 21:59:18.501274
261,8629 GARVEY AVENUE #11,ROSEMEAD,CA,91770-3277,91770,34.06,-118.08,Rosemead,ZIP5_uszipcode,34.063228,-118.080749,2020-08-20 21:59:18.860575
262,515 S IRVING BLVD,LOS ANGELES,CA,90020-4721,90020,34.07,-118.31,Los Angeles,ZIP5_uszipcode,34.064852,-118.318881,2020-08-20 21:59:19.126150
263,17528 LANARK STREET,NORTHRIDGE,CA,91325-4318,91325,34.23,-118.52,Northridge,ZIP5_uszipcode,34.217746,-118.515362,2020-08-20 21:59:19.407347
264,1200   WILSHIRE BLVD #208,LOS ANGELES,CA,90017-1931,90017,34.05,-118.26,Los Angeles,ZIP5_uszipcode,34.052716,-118.265388,2020-08-20 21:59:19.641716
265,4202 TUJUNGA AVENUE,STUDIO CITY,CA,91604-2980,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.145129,-118.378628,2020-08-20 21:59:19.954117
266,6703 BOTHWELL ROAD,RESEDA,CA,91335-4932,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.19218,-118.561526,2020-08-20 21:59:20.157207
267,3025 W VALLEY BLVD,ALHAMBRA,CA,91803-1859,91803,34.08,-118.14,Alhambra,ZIP5_uszipcode,34.0764,-118.158896,2020-08-20 21:59:20.422780
268,9024 BURNET AVENUE #119,NORTH HILLS,CA,91343-7021,91343,34.24,-118.48,North Hills,ZIP5_uszipcode,34.2343515,-118.462705,2020-08-20 21:59:20.657111
269,16945 SAN FERNANDO MISSION BLVD,GRANADA HILLS,CA,91344-4250,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.27223,-118.501478,2020-08-20 21:59:20.953930
270,12870 FOOTHILL BLVD,SYLMAR,CA,91342-5330,91342,34.3,-118.4,Sylmar,ZIP5_uszipcode,34.293043,-118.415573,2020-08-20 21:59:21.203882
271,15355 NARANJA AVENUE,PARAMOUNT,CA,90723-4515,90723,33.9,-118.17,Paramount,ZIP5_uszipcode,33.893262,-118.150027,2020-08-20 21:59:21.438215
272,13551 1/4 VENTURA BLVD,SHERMAN OAKS,CA,91423-3895,91423,34.15,-118.43,Sherman Oaks,ZIP5_uszipcode,34.147848,-118.428805,2020-08-20 21:59:21.719411
273,4810 HERMANO DRIVE,TARZANA,CA,91356-4518,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.15798383,-118.53662183,2020-08-20 21:59:21.953742
274,18225 FRIAR STREET,TARZANA,CA,91335-7034,91335,34.2,-118.54,Reseda,ZIP5_uszipcode,34.186333,-118.530416,2020-08-20 21:59:22.156827
275,2656 GRIFFITH PARK BLVD,LOS ANGELES,CA,90039-2520,90039,34.12,-118.26,Los Angeles,ZIP5_uszipcode,34.106725,-118.271854,2020-08-20 21:59:22.391157
276,2519 7TH STREET #A,SANTA MONICA,CA,90405-3807,90405,34.01,-118.47,Santa Monica,ZIP5_uszipcode,34.006855,-118.478632,2020-08-20 21:59:22.719223
277,15555 COLLINA STRADA,LOS ANGELES,CA,90077-1513,90077,34.1,-118.45,Los Angeles,ZIP5_uszipcode,34.117217,-118.476103,2020-08-20 21:59:22.984801
278,1531 COLORADO AVENUE,SANTA MONICA,CA,90404-3316,90404,34.03,-118.47,Santa Monica,ZIP5_uszipcode,34.022954,-118.48089183,2020-08-20 21:59:23.265997
279,634 TREE TOP LANE,THOUSAND OAKS,CA,91360-2456,91360,34.21,-118.88,Thousand Oaks,ZIP5_uszipcode,34.19266217,-118.891893,2020-08-20 21:59:23.547189
280,10112 HOLLOW GLEN CIRCLE,LOS ANGELES,CA,90077-2112,90077,34.1,-118.45,Los Angeles,ZIP5_uszipcode,34.123719,-118.442545,2020-08-20 21:59:23.830338
281,26752   OAK AVENUE UNIT #H,CANYON COUNTRY,CA,91351-6615,91351,34.43,-118.46,Canyon Country,ZIP5_uszipcode,34.421976,-118.499947,2020-08-20 21:59:24.188398
282,3561 FRANCES AVENUE,LOS ANGELES,CA,90066-2702,90066,34.0,-118.43,Los Angeles,ZIP5_uszipcode,34.007066,-118.440784,2020-08-20 21:59:24.455692
283,19456 VENTURA BLVD,TARZANA,CA,91356-3091,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.17231,-118.5572,2020-08-20 21:59:24.686089
284,526 E 6TH STREET,LOS ANGELES,CA,90021-1010,90021,34.03,-118.24,Los Angeles,ZIP5_uszipcode,34.041616,-118.244703,2020-08-20 21:59:24.959932
285,6721 MELROSE AVENUE,LOS ANGELES,CA,90038-3411,90038,34.09,-118.33,Los Angeles,ZIP5_uszipcode,34.083641,-118.340395,2020-08-20 21:59:25.272374
286,3175 W 6TH STREET #110,LOS ANGELES,CA,90020-1708,90020,34.07,-118.31,Los Angeles,ZIP5_uszipcode,34.064155,-118.29084833,2020-08-20 21:59:25.616063
287,12736 JOLETTE AVENUE,GRANADA HILLS,CA,91344-1429,91344,34.29,-118.5,Granada Hills,ZIP5_uszipcode,34.302128,-118.506889,2020-08-20 21:59:25.850390
288,6201 FRANKLIN AVENUE,LOS ANGELES,CA,90028-5201,90028,34.1,-118.33,Los Angeles,ZIP5_uszipcode,34.10555,-118.324254,2020-08-20 21:59:26.115966
289,13167 ORTLEY PLACE,VAN NUYS,CA,91401-1329,91401,34.18,-118.43,Van Nuys,ZIP5_uszipcode,34.188682,-118.420608,2020-08-20 21:59:26.381545
290,1344 HAUSER BLVD,LOS ANGELES,CA,90019-2521,90019,34.05,-118.34,Los Angeles,ZIP5_uszipcode,34.049885,-118.356013,2020-08-20 21:59:26.662737
291,19001 VENTURA BLVD,TARZANA,CA,91356-3213,91356,34.16,-118.55,Tarzana,ZIP5_uszipcode,34.172753,-118.547778,2020-08-20 21:59:26.928313
292,4316 BLUEBELL AVENUE,STUDIO CITY,CA,91604-1538,91604,34.14,-118.39,Studio City,ZIP5_uszipcode,34.148963,-118.410129,2020-08-20 21:59:27.271998
293,10225 WYSTONE AVENUE,NORTHRIDGE,CA,91324-1250,91324,34.24,-118.55,Northridge,ZIP5_uszipcode,34.256507,-118.547346,2020-08-20 21:59:27.506329
294,1322 N VISTA STREET APARTMENT #4,LOS ANGELES,CA,90046-4823,90046,34.11,-118.37,Los Angeles,ZIP5_uszipcode,34.095103,-118.351429,2020-08-20 21:59:27.818775
295,506 N LUCERNE BLVD,LOS ANGELES,CA,90004-1205,90004,34.08,-118.31,Los Angeles,ZIP5_uszipcode,34.079248,-118.324533,2020-08-20 21:59:28.162455
296,5214 EL RIO AVENUE,LOS ANGELES,CA,90041-1121,90041,34.13,-118.21,Los Angeles,ZIP5_uszipcode,34.141859,-118.215795,2020-08-20 21:59:28.412413
297,4587 S CENTINELA AVENUE,LOS ANGELES,CA,90066-6248,90066,34.0,-118.43,Los Angeles,ZIP5_uszipcode,33.99117333,-118.421508,2020-08-20 21:59:28.677983
298,10417 OKLAHOMA AVENUE,CHATSWORTH,CA,91311-2450,91311,34.3,-118.6,Chatsworth,ZIP5_uszipcode,34.259661,-118.586928,2020-08-20 21:59:28.990427
299,1856 ARVIN DRIVE,GLENDALE,CA,91208-2706,91208,34.19,-118.25,Glendale,ZIP5_uszipcode,34.171842,-118.22438,2020-08-20 21:59:29.302870
300,800 N BROADWAY #G,LOS ANGELES,CA,90012-2379,90012,34.06,-118.24,Los Angeles,ZIP5_uszipcode,34.0624,-118.237781,2020-08-20 21:59:29.537197
301,216 E 4TH STREET #27,LOS ANGELES,CA,90013-1404,90013,34.05,-118.24,Los Angeles,ZIP5_uszipcode,34.046646,-118.245866,2020-08-20 21:59:29.849652
302,1162 E MENDOCINO STREET,ALTADENA,CA,91001-2570,91001,34.22,-118.13,Altadena,ZIP5_uszipcode,34.18568833,-118.12673833,2020-08-20 21:59:30.146456
303,8635 W 3RD STREET #890,LOS ANGELES,CA,90048-6117,90048,34.07,-118.38,Los Angeles,ZIP5_uszipcode,34.074073,-118.380933,2020-08-20 21:59:30.380793
304,5106 4TH AVENUE,LOS ANGELES,CA,90043-1931,90043,33.99,-118.34,Los Angeles,ZIP5_uszipcode,33.996579,-118.321107,2020-08-20 21:59:30.630739
305,2314 S HALM AVENUE,LOS ANGELES,CA,90034-2018,90034,34.03,-118.4,Los Angeles,ZIP5_uszipcode,34.039076,-118.382085,2020-08-20 21:59:30.911935
